Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-08-08,208,2,2,1056,3365,3485
astro,2016-08-08,215,1,1,596,1902,1982
astro,2016-08-08,229,1,1,718,2561,2911
astro,2016-08-08,231,1,1,596,1852,1932
astro,2016-08-08,304,1,1,627,Call,Call
astro,2016-08-08,306,0,1,535,1785,1810
astro,2016-08-08,317,1,1,649,2140,2210
astro,2016-08-08,324,1,1,697,2290,2360
astro,2016-08-08,329,1,1,718,2606,2701
astro,2016-08-08,406,0,1,535,1865,1925
astro,2016-08-08,429,1,1,718,2621,2701
astro,2016-08-08,431,1,1,596,1887,2227
astro,2016-08-08,432,1,1,697,2435,2735
astro,2016-08-08,508,2,2,1056,3236,3421
astro,2016-08-08,530,0,1,464,1605,1665
astro,2016-08-08,538,0,1,535,1795,1855
astro,2016-08-08,624,1,1,697,2355,2425
