Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-09-16,202,2,2,962,2610,2615
astro,2016-09-16,208,2,2,1056,2975,3110
astro,2016-09-16,210,1,1,697,2110,2475
astro,2016-09-16,213,1,1,596,1777,2142
astro,2016-09-16,222,1,1,656,1970,2335
astro,2016-09-16,224,1,1,697,2160,2525
astro,2016-09-16,225,1,1,649,1940,2290
astro,2016-09-16,229,1,1,718,2391,2481
astro,2016-09-16,302,2,2,962,2615,2620
astro,2016-09-16,304,1,1,627,1750,1840
astro,2016-09-16,415,1,1,596,1667,2112
astro,2016-09-16,426,0,1,464,1520,1770
astro,2016-09-16,432,1,1,697,2175,2525
astro,2016-09-16,435,2,2,1056,2841,2846
astro,2016-09-16,505,1,1,627,1810,1900
astro,2016-09-16,508,2,2,1056,2846,2851
astro,2016-09-16,538,0,1,535,1690,1800
astro,2016-09-16,641,2,2,962,2680,2685
