Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-12-18,208,2,2,1056,2861,3731
astro,2016-12-18,232,1,1,697,2205,3595
astro,2016-12-18,235,2,2,1056,2861,3816
astro,2016-12-18,241,2,2,962,2665,3535
astro,2016-12-18,327,1,1,596,1730,2900
astro,2016-12-18,338,0,1,535,1845,2505
astro,2016-12-18,418,1,1,761,2130,3185
astro,2016-12-18,427,1,1,596,1905,3325
astro,2016-12-18,428,0,1,464,1660,2320
astro,2016-12-18,519,1,1,784,2350,3405
astro,2016-12-18,604,1,1,627,1865,2920
astro,2016-12-18,627,1,1,596,1915,3335
