Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-11-11,208,2,2,1056,2781,3361
astro,2016-11-11,217,1,1,649,1915,2300
astro,2016-11-11,224,1,1,697,2000,2380
astro,2016-11-11,235,2,2,1056,Call,Call
astro,2016-11-11,238,0,1,535,1715,1790
astro,2016-11-11,241,2,2,962,2585,3165
astro,2016-11-11,302,2,2,962,2565,3145
astro,2016-11-11,307,1,1,651,1787,2177
astro,2016-11-11,327,1,1,596,1740,2125
astro,2016-11-11,335,2,2,1056,2786,3366
astro,2016-11-11,401,1,1,604,1799,2204
astro,2016-11-11,407,1,1,651,1917,2332
astro,2016-11-11,430,0,1,464,1535,1610
astro,2016-11-11,432,1,1,697,2060,2440
astro,2016-11-11,519,1,1,784,2290,2700
astro,2016-11-11,524,1,1,697,2145,2550
astro,2016-11-11,534,1,1,761,2025,2435
astro,2016-11-11,636,1,1,683,1830,2215
