Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-10-07,202,2,2,962,2515,2690
astro,2016-10-07,204,1,1,627,1650,1775
astro,2016-10-07,208,2,2,1056,2860,3030
astro,2016-10-07,210,1,1,697,1965,2255
astro,2016-10-07,222,1,1,656,1755,1965
astro,2016-10-07,224,1,1,697,2015,2305
astro,2016-10-07,238,0,1,535,1765,1965
astro,2016-10-07,239,1,1,627,1645,1935
astro,2016-10-07,302,2,2,962,2520,2695
astro,2016-10-07,432,1,1,697,2005,2215
astro,2016-10-07,435,2,2,1056,2746,2921
astro,2016-10-07,641,2,2,962,2560,2700
