Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-09-14,202,2,2,962,2610,2665
astro,2016-09-14,208,2,2,1056,2975,3125
astro,2016-09-14,210,1,1,697,2120,2510
astro,2016-09-14,213,1,1,596,1787,2177
astro,2016-09-14,224,1,1,697,2170,2560
astro,2016-09-14,225,1,1,649,1960,2290
astro,2016-09-14,229,1,1,718,2411,2481
astro,2016-09-14,302,2,2,962,2615,2670
astro,2016-09-14,304,1,1,627,1770,1840
astro,2016-09-14,415,1,1,596,1687,2112
astro,2016-09-14,426,0,1,464,1510,1770
astro,2016-09-14,432,1,1,697,2195,2525
astro,2016-09-14,435,2,2,1056,2841,2896
astro,2016-09-14,505,1,1,627,1830,1900
astro,2016-09-14,508,2,2,1056,2846,2901
astro,2016-09-14,538,0,1,535,1680,1805
astro,2016-09-14,641,2,2,962,2680,2735
