Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-08-21,202,2,2,962,2830,3005
astro,2016-08-21,208,2,2,1056,3195,3310
astro,2016-08-21,225,1,1,649,2130,2260
astro,2016-08-21,229,1,1,718,2486,2551
astro,2016-08-21,304,1,1,627,1845,2060
astro,2016-08-21,329,1,1,718,2491,2556
astro,2016-08-21,331,1,1,596,1802,1932
astro,2016-08-21,406,0,1,535,1860,1895
astro,2016-08-21,415,1,1,596,1767,1852
astro,2016-08-21,417,1,1,649,2070,2135
astro,2016-08-21,429,1,1,718,2546,2611
astro,2016-08-21,431,1,1,596,1762,1977
astro,2016-08-21,432,1,1,697,2365,2495
astro,2016-08-21,505,1,1,627,2000,2130
astro,2016-08-21,508,2,2,1056,3066,3241
astro,2016-08-21,538,0,1,535,1800,1880
astro,2016-08-21,540,2,2,1000,2872,2982
astro,2016-08-21,641,2,2,962,2900,3075
