Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-09-21,202,2,2,962,2565,2615
astro,2016-09-21,208,2,2,1056,2930,3070
astro,2016-09-21,210,1,1,697,2005,2255
astro,2016-09-21,213,1,1,596,1672,1922
astro,2016-09-21,222,1,1,656,1865,2115
astro,2016-09-21,224,1,1,697,2055,2305
astro,2016-09-21,225,1,1,649,1860,1950
astro,2016-09-21,229,1,1,718,2311,2401
astro,2016-09-21,302,2,2,962,2570,2620
astro,2016-09-21,304,1,1,627,1670,1760
astro,2016-09-21,415,1,1,596,1587,1677
astro,2016-09-21,432,1,1,697,2095,2185
astro,2016-09-21,435,2,2,1056,2796,2846
astro,2016-09-21,505,1,1,627,1730,1820
astro,2016-09-21,538,0,1,535,1675,1920
astro,2016-09-21,641,2,2,962,2635,2685
