Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-08-15,202,2,2,962,3000,3190
astro,2016-08-15,208,2,2,1056,3365,3495
astro,2016-08-15,215,1,1,596,1822,1892
astro,2016-08-15,225,1,1,649,2110,2310
astro,2016-08-15,229,1,1,718,2481,2551
astro,2016-08-15,231,1,1,596,1772,1842
astro,2016-08-15,304,1,1,627,1840,2120
astro,2016-08-15,306,0,1,535,1780,1815
astro,2016-08-15,324,1,1,697,2210,2280
astro,2016-08-15,329,1,1,718,2486,2556
astro,2016-08-15,331,1,1,596,Call,Call
astro,2016-08-15,406,0,1,535,1870,1895
astro,2016-08-15,429,1,1,718,2541,2611
astro,2016-08-15,431,1,1,596,1757,2037
astro,2016-08-15,432,1,1,697,2345,2545
astro,2016-08-15,440,2,2,1000,2987,3177
astro,2016-08-15,508,2,2,1056,3236,3426
astro,2016-08-15,538,0,1,535,1800,1875
astro,2016-08-15,540,2,2,1000,3042,3232
astro,2016-08-15,624,1,1,697,2275,2345
astro,2016-08-15,641,2,2,962,3070,3260
