Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-09-23,202,2,2,962,2565,2600
astro,2016-09-23,208,2,2,1056,2930,3060
astro,2016-09-23,210,1,1,697,2000,2240
astro,2016-09-23,213,1,1,596,1667,1907
astro,2016-09-23,222,1,1,656,1860,2100
astro,2016-09-23,224,1,1,697,2050,2290
astro,2016-09-23,225,1,1,649,1860,1950
astro,2016-09-23,229,1,1,718,2311,2401
astro,2016-09-23,238,0,1,535,1660,1875
astro,2016-09-23,302,2,2,962,2570,2605
astro,2016-09-23,304,1,1,627,1670,1760
astro,2016-09-23,415,1,1,596,1587,1677
astro,2016-09-23,432,1,1,697,2095,2185
astro,2016-09-23,435,2,2,1056,2796,2831
astro,2016-09-23,505,1,1,627,1730,1820
astro,2016-09-23,538,0,1,535,1660,1735
astro,2016-09-23,641,2,2,962,2635,2670
