Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-11-18,208,2,2,1056,2751,3566
astro,2016-11-18,217,1,1,649,1880,3020
astro,2016-11-18,224,1,1,697,1990,2915
astro,2016-11-18,235,2,2,1056,2751,3566
astro,2016-11-18,238,0,1,535,1700,2130
astro,2016-11-18,241,2,2,962,2555,3370
astro,2016-11-18,307,1,1,651,1777,2862
astro,2016-11-18,325,1,1,649,1810,2950
astro,2016-11-18,327,1,1,596,1705,2845
astro,2016-11-18,335,2,2,1056,2756,3571
astro,2016-11-18,401,1,1,604,1669,2584
astro,2016-11-18,407,1,1,651,1802,2732
astro,2016-11-18,427,1,1,596,1840,3275
astro,2016-11-18,432,1,1,697,2050,2975
astro,2016-11-18,519,1,1,784,2285,3350
astro,2016-11-18,524,1,1,697,2015,2930
astro,2016-11-18,534,1,1,761,2020,3085
astro,2016-11-18,636,1,1,683,1795,2935
