Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2018-08-03,241,2,2,962,3176,3176
astro,2018-08-03,314,0,1,464,1600,1600
astro,2018-08-03,335,2,2,1056,3350,3350
astro,2018-08-03,341,2,2,962,3106,3106
astro,2018-08-03,432,1,1,697,2298,2298
astro,2018-08-03,510,1,1,697,2250,2250
astro,2018-08-03,521,1,1,776,2550,2550
astro,2018-08-03,532,1,1,697,2315,2315
astro,2018-08-03,534,1,1,761,2350,2350
astro,2018-08-03,537,1,1,692,2100,2100
astro,2018-08-03,618,1,1,761,2500,2500
astro,2018-08-03,631,1,1,596,1975,1975
