Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2017-01-06,208,2,2,1056,2836,3816
astro,2017-01-06,232,1,1,697,2180,3015
astro,2017-01-06,235,2,2,1056,2836,3816
astro,2017-01-06,237,1,1,692,1645,2055
astro,2017-01-06,241,2,2,962,2640,3620
astro,2017-01-06,338,0,1,535,1765,2825
astro,2017-01-06,418,1,1,761,2055,2970
astro,2017-01-06,419,1,1,784,2420,2830
astro,2017-01-06,427,1,1,596,1830,2745
astro,2017-01-06,428,0,1,464,1555,2350
astro,2017-01-06,433,1,1,679,2066,2901
astro,2017-01-06,519,1,1,784,2275,3190
astro,2017-01-06,604,1,1,627,1790,2705
astro,2017-01-06,627,1,1,596,1840,2755
