Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-08-05,208,2,2,1056,3365,3480
astro,2016-08-05,215,1,1,596,1902,2252
astro,2016-08-05,229,1,1,718,2561,2911
astro,2016-08-05,231,1,1,596,1852,2202
astro,2016-08-05,306,0,1,535,1750,1825
astro,2016-08-05,317,1,1,649,2140,2210
astro,2016-08-05,324,1,1,697,2290,2360
astro,2016-08-05,329,1,1,718,2591,2681
astro,2016-08-05,406,0,1,535,1830,1905
astro,2016-08-05,415,1,1,596,1837,1932
astro,2016-08-05,416,0,1,464,1530,1590
astro,2016-08-05,429,1,1,718,2621,2971
astro,2016-08-05,431,1,1,596,1867,2227
astro,2016-08-05,432,1,1,697,2420,2735
astro,2016-08-05,507,1,1,651,2087,2157
astro,2016-08-05,508,2,2,1056,3236,3421
astro,2016-08-05,530,0,1,464,1570,1645
astro,2016-08-05,538,0,1,535,1775,1835
astro,2016-08-05,624,1,1,697,2355,2425
