Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-11-21,208,2,2,1056,2751,3566
astro,2016-11-21,217,1,1,649,1860,3020
astro,2016-11-21,224,1,1,697,1985,2915
astro,2016-11-21,235,2,2,1056,2751,3566
astro,2016-11-21,238,0,1,535,1700,2130
astro,2016-11-21,241,2,2,962,2555,3370
astro,2016-11-21,307,1,1,651,1767,2862
astro,2016-11-21,325,1,1,649,1855,2950
astro,2016-11-21,327,1,1,596,1685,2845
astro,2016-11-21,335,2,2,1056,2756,3571
astro,2016-11-21,401,1,1,604,1654,2584
astro,2016-11-21,407,1,1,651,1782,2732
astro,2016-11-21,427,1,1,596,1830,3275
astro,2016-11-21,428,0,1,464,1565,2210
astro,2016-11-21,432,1,1,697,2045,2975
astro,2016-11-21,519,1,1,784,2275,3350
astro,2016-11-21,534,1,1,761,2010,3085
astro,2016-11-21,627,1,1,596,1815,2910
astro,2016-11-21,636,1,1,683,1775,2935
