Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-12-06,208,2,2,1056,2736,3706
astro,2016-12-06,217,1,1,649,1830,2980
astro,2016-12-06,235,2,2,1056,2736,3706
astro,2016-12-06,241,2,2,962,2540,3510
astro,2016-12-06,327,1,1,596,1655,2805
astro,2016-12-06,335,2,2,1056,2741,3711
astro,2016-12-06,407,1,1,651,1752,2902
astro,2016-12-06,418,1,1,761,2055,3090
astro,2016-12-06,427,1,1,596,1830,3135
astro,2016-12-06,428,0,1,464,1585,2160
astro,2016-12-06,519,1,1,784,2275,3310
astro,2016-12-06,627,1,1,596,1840,2870
astro,2016-12-06,636,1,1,683,1745,2895
