Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-09-20,202,2,2,962,2610,2680
astro,2016-09-20,208,2,2,1056,2980,3140
astro,2016-09-20,210,1,1,697,2100,2450
astro,2016-09-20,213,1,1,596,1767,2117
astro,2016-09-20,222,1,1,656,1960,2310
astro,2016-09-20,224,1,1,697,2150,2500
astro,2016-09-20,225,1,1,649,1940,2240
astro,2016-09-20,229,1,1,718,2391,2691
astro,2016-09-20,302,2,2,962,2615,2685
astro,2016-09-20,304,1,1,627,1750,2050
astro,2016-09-20,415,1,1,596,1667,1967
astro,2016-09-20,432,1,1,697,2175,2475
astro,2016-09-20,435,2,2,1056,2841,2911
astro,2016-09-20,505,1,1,627,1810,1900
astro,2016-09-20,538,0,1,535,1695,1995
astro,2016-09-20,641,2,2,962,2680,2750
