Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-08-07,208,2,2,1056,3365,3485
astro,2016-08-07,215,1,1,596,1902,2252
astro,2016-08-07,229,1,1,718,2561,2911
astro,2016-08-07,231,1,1,596,1852,2202
astro,2016-08-07,306,0,1,535,1740,1770
astro,2016-08-07,317,1,1,649,2140,2210
astro,2016-08-07,324,1,1,697,2290,2360
astro,2016-08-07,329,1,1,718,2601,2686
astro,2016-08-07,406,0,1,535,1825,1900
astro,2016-08-07,429,1,1,718,2621,2971
astro,2016-08-07,431,1,1,596,1882,2227
astro,2016-08-07,432,1,1,697,2435,2735
astro,2016-08-07,508,2,2,1056,3236,3421
astro,2016-08-07,530,0,1,464,1565,1640
astro,2016-08-07,538,0,1,535,1775,1830
astro,2016-08-07,624,1,1,697,2355,2425
