Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-10-13,202,2,2,962,2500,2515
astro,2016-10-13,204,1,1,627,1675,2090
astro,2016-10-13,208,2,2,1056,2865,2905
astro,2016-10-13,210,1,1,697,1985,2405
astro,2016-10-13,222,1,1,656,1845,2265
astro,2016-10-13,224,1,1,697,2035,2455
astro,2016-10-13,238,0,1,535,1790,2175
astro,2016-10-13,241,2,2,962,2525,2565
astro,2016-10-13,302,2,2,962,2505,2520
astro,2016-10-13,327,1,1,596,1547,1937
astro,2016-10-13,335,2,2,1056,2726,2811
astro,2016-10-13,430,0,1,464,1620,1755
astro,2016-10-13,432,1,1,697,2010,2410
astro,2016-10-13,641,2,2,962,2540,2575
