Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-11-07,208,2,2,1056,2796,3146
astro,2016-11-07,224,1,1,697,2010,2275
astro,2016-11-07,238,0,1,535,1735,1810
astro,2016-11-07,241,2,2,962,2600,2950
astro,2016-11-07,302,2,2,962,2580,2930
astro,2016-11-07,307,1,1,651,1832,2107
astro,2016-11-07,327,1,1,596,1815,2090
astro,2016-11-07,335,2,2,1056,2801,3151
astro,2016-11-07,401,1,1,604,1809,2089
astro,2016-11-07,407,1,1,651,1937,2217
astro,2016-11-07,430,0,1,464,1555,1630
astro,2016-11-07,432,1,1,697,2070,2335
astro,2016-11-07,519,1,1,784,2340,2630
astro,2016-11-07,524,1,1,697,2150,2435
astro,2016-11-07,534,1,1,761,2075,2365
astro,2016-11-07,608,2,2,1056,2841,3201
astro,2016-11-07,636,1,1,683,1905,2180
