Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-12-11,208,2,2,1056,2686,3631
astro,2016-12-11,235,2,2,1056,2686,3631
astro,2016-12-11,241,2,2,962,2490,3435
astro,2016-12-11,327,1,1,596,1710,2885
astro,2016-12-11,334,1,1,761,Call,Call
astro,2016-12-11,418,1,1,761,2120,3170
astro,2016-12-11,427,1,1,596,1895,3310
astro,2016-12-11,428,0,1,464,1660,2280
astro,2016-12-11,519,1,1,784,2340,3390
astro,2016-12-11,604,1,1,627,1855,2905
astro,2016-12-11,627,1,1,596,1905,2950
astro,2016-12-11,636,1,1,683,1800,2975
