Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-08-17,202,2,2,962,2830,3015
astro,2016-08-17,208,2,2,1056,3195,3325
astro,2016-08-17,215,1,1,596,1827,1892
astro,2016-08-17,225,1,1,649,2110,2280
astro,2016-08-17,229,1,1,718,2486,2551
astro,2016-08-17,304,1,1,627,1845,2090
astro,2016-08-17,306,0,1,535,1775,1815
astro,2016-08-17,324,1,1,697,2215,2280
astro,2016-08-17,329,1,1,718,2491,2556
astro,2016-08-17,331,1,1,596,1782,1952
astro,2016-08-17,406,0,1,535,1855,1895
astro,2016-08-17,429,1,1,718,2546,2611
astro,2016-08-17,431,1,1,596,1762,2007
astro,2016-08-17,432,1,1,697,2345,2515
astro,2016-08-17,440,2,2,1000,2817,3002
astro,2016-08-17,505,1,1,627,Call,Call
astro,2016-08-17,508,2,2,1056,3066,3251
astro,2016-08-17,538,0,1,535,1795,1870
astro,2016-08-17,540,2,2,1000,2872,3057
astro,2016-08-17,624,1,1,697,2280,2345
astro,2016-08-17,641,2,2,962,2900,3085
