Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-12-07,208,2,2,1056,2736,3706
astro,2016-12-07,217,1,1,649,1830,2980
astro,2016-12-07,235,2,2,1056,2736,3706
astro,2016-12-07,241,2,2,962,2540,3510
astro,2016-12-07,327,1,1,596,1655,2805
astro,2016-12-07,335,2,2,1056,2741,3711
astro,2016-12-07,418,1,1,761,2060,3090
astro,2016-12-07,427,1,1,596,1835,3205
astro,2016-12-07,428,0,1,464,1585,2160
astro,2016-12-07,519,1,1,784,2280,3310
astro,2016-12-07,627,1,1,596,1845,2870
astro,2016-12-07,636,1,1,683,1745,2895
