Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2018-04-21,212,0,1,464,1495,1495
astro,2018-04-21,223,1,1,761,2350,2350
astro,2018-04-21,231,1,1,596,1875,1875
astro,2018-04-21,237,1,1,692,1645,2055
astro,2018-04-21,240,2,2,1000,2765,2765
astro,2018-04-21,307,1,1,651,1900,1900
astro,2018-04-21,326,0,1,464,1637,1637
astro,2018-04-21,412,0,1,464,1592,1592
astro,2018-04-21,504,1,1,627,1995,1995
astro,2018-04-21,506,0,1,535,1700,1700
astro,2018-04-21,517,1,1,649,2150,2150
astro,2018-04-21,531,1,1,596,1849,1849
astro,2018-04-21,616,0,1,464,1652,1652
astro,2018-04-21,629,1,1,718,2400,2400
astro,2018-04-21,638,0,1,535,1690,1690
