Property,Date,Unit,Bedroom,Bathroom,SQFT,Low Rent,High Rent
astro,2016-12-30,208,2,2,1056,2871,3731
astro,2016-12-30,232,1,1,697,2180,3020
astro,2016-12-30,235,2,2,1056,2871,3731
astro,2016-12-30,237,1,1,692,1645,2055
astro,2016-12-30,241,2,2,962,2675,3535
astro,2016-12-30,327,1,1,596,1785,2690
astro,2016-12-30,338,0,1,535,1790,2780
astro,2016-12-30,418,1,1,761,2065,2970
astro,2016-12-30,427,1,1,596,1840,2750
astro,2016-12-30,428,0,1,464,1600,2315
astro,2016-12-30,519,1,1,784,2285,3190
astro,2016-12-30,604,1,1,627,1800,2710
astro,2016-12-30,627,1,1,596,1850,2755
